loanID,applicantIncome,coapplicantIncome,loanAmount,loanAmountTerm,satisfactoryCreditHistory,totalIncome,applicantIncomeLog,coapplicantIncomeLog,loanAmountLog,loanAmountTermLog,totalIncomeLog,isMale,isMarried,has1Dependent,has2Dependents,has3+Dependents,hasNotGraduated,isSelfEmployed,livesSemiurbal,livesUrban,outcome
LP002447,1958,1456.0,60.0,300.0,0.835920177383592,3414.0,7.579678823090456,7.283448228756631,4.0943445622221,5.703782474656201,8.135639903354386,1,1,0,1,0,1,0,0,1,1
LP002448,3948,1733.0,149.0,360.0,0.0,5681.0,8.280964400553373,7.457609289715606,5.003946305945459,5.886104031450156,8.644882552557126,1,1,0,0,0,0,0,0,0,0
LP002449,2483,2466.0,90.0,180.0,0.0,4949.0,7.817222785508166,7.81035268372429,4.499809670330265,5.19295685089021,8.506940814951886,1,1,0,0,0,0,0,0,0,1
LP002453,7085,0.0,84.0,360.0,1.0,7085.0,8.865735152124781,-2.3025850929940455,4.430816798843313,5.886104031450156,8.865735152124781,1,0,0,0,0,0,1,1,0,1
LP002455,3859,0.0,96.0,360.0,1.0,3859.0,8.258163361537619,-2.3025850929940455,4.564348191467836,5.886104031450156,8.258163361537619,1,1,0,1,0,0,0,1,0,1
LP002459,4301,0.0,118.0,360.0,1.0,4301.0,8.366602832783736,-2.3025850929940455,4.770684624465665,5.886104031450156,8.366602832783736,1,1,0,0,0,0,0,0,1,1
LP002467,3708,2569.0,173.0,360.0,1.0,6277.0,8.218247926685745,7.851271997109883,5.153291594497779,5.886104031450156,8.744647438317532,1,1,0,0,0,0,0,0,1,0
LP002472,4354,0.0,136.0,360.0,1.0,4354.0,8.378850241794492,-2.3025850929940455,4.912654885736052,5.886104031450156,8.378850241794492,1,0,0,1,0,0,0,0,0,1
LP002473,8334,0.0,160.0,360.0,1.0,8334.0,9.0280988119824,-2.3025850929940455,5.075173815233827,5.886104031450156,9.0280988119824,1,1,0,0,0,0,0,1,0,0
LP002478,2083,4083.0,160.0,360.0,0.835920177383592,6166.0,7.641564441260972,8.314587291319576,5.075173815233827,5.886104031450156,8.726805608446096,1,1,0,0,0,0,1,1,0,1
LP002484,7740,0.0,128.0,180.0,1.0,7740.0,8.954156966583772,-2.3025850929940455,4.852030263919617,5.19295685089021,8.954156966583772,1,1,0,0,1,0,0,0,1,1
LP002487,3015,2188.0,153.0,360.0,1.0,5203.0,8.011355109161286,7.690743163541872,5.030437921392435,5.886104031450156,8.556990661290303,1,1,0,0,0,0,0,0,0,1
LP002489,5191,0.0,132.0,360.0,1.0,5191.0,8.55468163582723,-2.3025850929940455,4.882801922586371,5.886104031450156,8.55468163582723,0,0,1,0,0,1,0,1,0,1
LP002493,4166,0.0,98.0,360.0,0.0,4166.0,8.334711621820917,-2.3025850929940455,4.584967478670572,5.886104031450156,8.334711621820917,1,0,0,0,0,0,0,1,0,0
LP002494,6000,0.0,140.0,360.0,1.0,6000.0,8.699514748210191,-2.3025850929940455,4.941642422609304,5.886104031450156,8.699514748210191,1,0,0,0,0,0,0,0,0,1
LP002500,2947,1664.0,70.0,180.0,0.0,4611.0,7.988542982737695,7.416979621381154,4.248495242049359,5.19295685089021,8.436200032206706,1,1,0,0,1,1,0,0,1,0
LP002501,16692,0.0,110.0,360.0,1.0,16692.0,9.722684841711443,-2.3025850929940455,4.700480365792417,5.886104031450156,9.722684841711443,1,1,0,0,0,0,0,1,0,1
LP002502,210,2917.0,98.0,360.0,1.0,3127.0,5.3471075307174685,7.978310969867722,4.584967478670572,5.886104031450156,8.047829357457841,0,1,0,1,0,1,0,1,0,1
LP002505,4333,2451.0,110.0,360.0,1.0,6784.0,8.374015421739909,7.804251383528112,4.700480365792417,5.886104031450156,8.822322177471738,1,1,0,0,0,0,0,0,1,0
LP002515,3450,2079.0,162.0,360.0,1.0,5529.0,8.146129510025405,7.639642287858013,5.087596335232384,5.886104031450156,8.617762246337932,1,1,1,0,0,0,1,1,0,1
LP002517,2653,1500.0,113.0,180.0,0.0,4153.0,7.88344635413774,7.313220387090301,4.727387818712341,5.19295685089021,8.331586243630754,1,1,1,0,0,1,0,0,0,0
LP002519,4691,0.0,100.0,360.0,1.0,4691.0,8.453401058328458,-2.3025850929940455,4.605170185988092,5.886104031450156,8.453401058328458,1,1,0,0,1,0,0,1,0,1
LP002522,2500,0.0,93.0,360.0,0.835920177383592,2500.0,7.824046010856292,-2.3025850929940455,4.532599493153256,5.886104031450156,7.824046010856292,0,0,0,0,0,0,1,0,1,1
LP002524,5532,4648.0,162.0,360.0,1.0,10180.0,8.61830469278465,8.444192298531748,5.087596335232384,5.886104031450156,9.228180290104513,1,0,0,1,0,0,0,0,0,1
LP002527,16525,1014.0,150.0,360.0,1.0,17539.0,9.712629664719888,6.921658184151129,5.0106352940962555,5.886104031450156,9.772182251758139,1,1,0,1,0,0,1,0,0,1
LP002529,6700,1750.0,230.0,300.0,1.0,8450.0,8.809862805379057,7.4673710669175595,5.438079308923196,5.703782474656201,9.041921720351219,1,1,0,1,0,0,0,1,0,1
LP002530,2873,1872.0,132.0,360.0,0.0,4745.0,7.96311205897929,7.534762657037537,4.882801922586371,5.886104031450156,8.464846711044029,1,1,0,1,0,0,0,1,0,0
LP002531,16667,2250.0,86.0,360.0,1.0,18917.0,9.721185995542177,7.718685495198466,4.454347296253507,5.886104031450156,9.847816267665664,1,1,1,0,0,0,1,1,0,1
LP002533,2947,1603.0,142.51153039832286,360.0,1.0,4550.0,7.988542982737695,7.3796321526095525,4.959422911511207,5.886104031450156,8.422882511944996,1,1,0,1,0,0,0,0,1,0
LP002534,4350,0.0,154.0,360.0,1.0,4350.0,8.37793112408273,-2.3025850929940455,5.0369526024136295,5.886104031450156,8.37793112408273,0,0,0,0,0,1,0,0,0,1
LP002536,3095,0.0,113.0,360.0,1.0,3095.0,8.037543185118697,-2.3025850929940455,4.727387818712341,5.886104031450156,8.037543185118697,1,1,0,0,1,1,0,0,0,1
LP002537,2083,3150.0,128.0,360.0,1.0,5233.0,7.641564441260972,8.055157731819678,4.852030263919617,5.886104031450156,8.562740006372207,1,1,0,0,0,0,0,1,0,1
LP002541,10833,0.0,234.0,360.0,1.0,10833.0,9.290352309945568,-2.3025850929940455,5.455321115357702,5.886104031450156,9.290352309945568,1,1,0,0,0,0,0,1,0,1
LP002543,8333,0.0,246.0,360.0,1.0,8333.0,9.027978814382207,-2.3025850929940455,5.5053315359323625,5.886104031450156,9.027978814382207,1,1,0,1,0,0,0,1,0,1
LP002544,1958,2436.0,131.0,360.0,1.0,4394.0,7.579678823090456,7.798112628829788,4.875197323201151,5.886104031450156,8.387995252944556,1,1,1,0,0,1,0,0,0,1
LP002545,3547,0.0,80.0,360.0,0.0,3547.0,8.173857454773621,-2.3025850929940455,4.382026634673881,5.886104031450156,8.173857454773621,1,0,0,1,0,0,0,0,0,0
LP002547,18333,0.0,500.0,360.0,1.0,18333.0,9.816457993563025,-2.3025850929940455,6.214608098422191,5.886104031450156,9.816457993563025,1,1,1,0,0,0,0,0,1,0
LP002555,4583,2083.0,160.0,360.0,1.0,6666.0,8.430109084509125,7.641564441260972,5.075173815233827,5.886104031450156,8.804775258867686,1,1,0,1,0,0,1,1,0,1
LP002556,2435,0.0,75.0,360.0,1.0,2435.0,7.79770203551669,-2.3025850929940455,4.31748811353631,5.886104031450156,7.79770203551669,1,0,0,0,0,0,0,0,1,0
LP002560,2699,2785.0,96.0,360.0,0.835920177383592,5484.0,7.900636613018005,7.932003152361385,4.564348191467836,5.886104031450156,8.609590040682205,1,0,0,0,0,1,0,1,0,1
LP002562,5333,1131.0,186.0,360.0,0.835920177383592,6464.0,8.581669210600602,7.030857476116121,5.225746673713202,5.886104031450156,8.774003600200931,1,1,1,0,0,1,0,0,1,1
LP002571,3691,0.0,110.0,360.0,1.0,3691.0,8.213652703029998,-2.3025850929940455,4.700480365792417,5.886104031450156,8.213652703029998,1,0,0,0,0,1,0,0,0,1
LP002582,17263,0.0,225.0,360.0,1.0,17263.0,9.756320761816548,-2.3025850929940455,5.41610040220442,5.886104031450156,9.756320761816548,0,0,0,0,0,1,1,1,0,1
LP002585,3597,2157.0,119.0,360.0,0.0,5754.0,8.187855443695623,7.676473646389156,4.77912349311153,5.886104031450156,8.657650544111494,1,1,0,0,0,0,0,0,0,0
LP002586,3326,913.0,105.0,84.0,1.0,4239.0,8.109525659752872,6.816735880594968,4.653960350157523,4.430816798843313,8.352082671352637,0,1,1,0,0,0,0,1,0,1
LP002587,2600,1700.0,107.0,360.0,1.0,4300.0,7.8632667240095735,7.438383530044307,4.672828834461906,5.886104031450156,8.366370301681654,1,1,0,0,0,1,0,0,0,1
LP002588,4625,2857.0,111.0,12.0,0.835920177383592,7482.0,8.439231649946526,7.957527402230773,4.709530201312334,2.4849066497880004,8.920255414908091,1,1,0,0,0,0,0,0,1,1
LP002600,2895,0.0,95.0,360.0,1.0,2895.0,7.970740390007095,-2.3025850929940455,4.553876891600541,5.886104031450156,7.970740390007095,1,1,1,0,0,0,1,1,0,1
LP002602,6283,4416.0,209.0,360.0,0.0,10699.0,8.745602852402946,8.392989587956931,5.342334251964811,5.886104031450156,9.277905558138606,1,0,0,0,0,0,0,0,0,0
LP002603,645,3683.0,113.0,480.0,1.0,4328.0,6.4692503167957724,8.211482916445066,4.727387818712341,6.173786103901937,8.372860820526318,0,0,0,0,0,0,0,0,0,1
LP002606,3159,0.0,100.0,360.0,1.0,3159.0,8.058010800802085,-2.3025850929940455,4.605170185988092,5.886104031450156,8.058010800802085,0,0,0,0,0,0,0,1,0,1
LP002615,4865,5624.0,208.0,360.0,1.0,10489.0,8.489821994620105,8.6347984334905,5.337538079701318,5.886104031450156,9.258082367961604,1,1,0,1,0,0,0,1,0,1
LP002618,4050,5302.0,138.0,360.0,0.835920177383592,9352.0,8.306472160100585,8.57583938684897,4.927253685157205,5.886104031450156,9.143345503151904,1,1,1,0,0,1,0,0,0,0
LP002619,3814,1483.0,124.0,300.0,1.0,5297.0,8.246433786160365,7.301822342137932,4.820281565605037,5.703782474656201,8.574895901544526,1,1,0,0,0,1,0,1,0,1
LP002622,3510,4416.0,243.0,360.0,1.0,7926.0,8.163371316459912,8.392989587956931,5.493061443340548,5.886104031450156,8.97790377375038,1,1,0,1,0,0,0,0,0,1
LP002624,20833,6667.0,480.0,360.0,0.835920177383592,27500.0,9.944293546928382,8.80492526261806,6.173786103901937,5.886104031450156,10.221941283654663,1,1,0,0,0,0,0,0,1,1
LP002625,3583,0.0,96.0,360.0,1.0,3583.0,8.183955717304954,-2.3025850929940455,4.564348191467836,5.886104031450156,8.183955717304954,1,0,0,0,0,0,0,0,1,0
LP002626,2479,3013.0,188.0,360.0,1.0,5492.0,7.8156105320351905,8.0106915391303,5.236441962829949,5.886104031450156,8.61104776688786,1,1,0,0,0,0,1,0,1,1
LP002634,13262,0.0,40.0,360.0,1.0,13262.0,9.492658081928813,-2.3025850929940455,3.6888794541139363,5.886104031450156,9.492658081928813,0,0,1,0,0,0,0,0,1,1
LP002637,3598,1287.0,100.0,360.0,1.0,4885.0,8.188133414510478,7.160069207596127,4.605170185988092,5.886104031450156,8.493924564476883,1,0,0,0,0,1,0,0,0,0
LP002640,6065,2004.0,250.0,360.0,1.0,8069.0,8.71028982137815,7.602900462204755,5.521460917862246,5.886104031450156,8.995784837848506,1,1,1,0,0,0,0,1,0,1
LP002643,3283,2035.0,148.0,360.0,1.0,5318.0,8.096512917501594,7.618251097876695,4.997212273764115,5.886104031450156,8.578852571802965,1,1,0,1,0,0,0,0,1,1
LP002648,2130,6666.0,70.0,180.0,1.0,8796.0,7.6638772587034705,8.804775258867686,4.248495242049359,5.19295685089021,9.082052351674651,1,1,0,0,0,0,0,1,0,0
LP002652,5815,3666.0,311.0,360.0,1.0,9481.0,8.668196064952765,8.20685642839965,5.739792912179234,5.886104031450156,9.15704507491796,1,0,0,0,0,0,0,0,0,0
LP002659,3466,3428.0,150.0,360.0,1.0,6894.0,8.150756470275551,8.13973227971767,5.0106352940962555,5.886104031450156,8.83840674707681,1,1,0,0,1,0,0,0,0,1
LP002670,2031,1632.0,113.0,480.0,1.0,3663.0,7.616283561580385,7.397561535524052,4.727387818712341,6.173786103901937,8.206037762778815,0,1,0,1,0,0,0,1,0,1
LP002682,3074,1800.0,123.0,360.0,0.0,4874.0,8.03073492409854,7.495541943884256,4.812184355372417,5.886104031450156,8.491670234185152,1,1,0,0,0,1,0,1,0,0
LP002683,4683,1915.0,185.0,360.0,1.0,6598.0,8.451694209183541,7.557472901614746,5.220355825078324,5.886104031450156,8.794521851788527,1,0,0,0,0,0,0,1,0,0
LP002684,3400,0.0,95.0,360.0,1.0,3400.0,8.131530710604252,-2.3025850929940455,4.553876891600541,5.886104031450156,8.131530710604252,0,0,0,0,0,1,0,0,0,0
LP002689,2192,1742.0,45.0,360.0,1.0,3934.0,7.692569648067906,7.462789157412448,3.8066624897703196,5.886104031450156,8.277411998949004,1,1,0,1,0,1,0,1,0,1
LP002690,2500,0.0,55.0,360.0,1.0,2500.0,7.824046010856292,-2.3025850929940455,4.007333185232471,5.886104031450156,7.824046010856292,1,0,0,0,0,0,0,1,0,1
LP002692,5677,1424.0,100.0,360.0,1.0,7101.0,8.644178203170727,7.261225091971921,4.605170185988092,5.886104031450156,8.867990898182093,1,1,0,0,1,0,1,0,0,1
LP002693,7948,7166.0,480.0,360.0,1.0,15114.0,8.980675603671708,8.8771028978649,6.173786103901937,5.886104031450156,9.623376745580666,1,1,0,1,0,0,1,0,0,1
LP002697,4680,2087.0,142.51153039832286,360.0,1.0,6767.0,8.451053388911692,7.643482907077201,4.959422911511207,5.886104031450156,8.819813136232225,1,0,0,0,0,0,0,1,0,0
LP002699,17500,0.0,400.0,360.0,1.0,17500.0,9.769956159911606,-2.3025850929940455,5.991464547107982,5.886104031450156,9.769956159911606,1,1,0,1,0,0,1,0,0,1
LP002705,3775,0.0,110.0,360.0,1.0,3775.0,8.236155661683124,-2.3025850929940455,4.700480365792417,5.886104031450156,8.236155661683124,1,1,0,0,0,0,0,1,0,1
LP002706,5285,1430.0,161.0,360.0,0.0,6715.0,8.572627898304338,7.265429723253953,5.081404364984463,5.886104031450156,8.812099108957337,1,1,1,0,0,1,0,1,0,1
LP002714,2679,1302.0,94.0,360.0,1.0,3981.0,7.893198869544609,7.171656822768514,4.543294782270004,5.886104031450156,8.289288323000317,1,0,1,0,0,1,0,1,0,1
LP002716,6783,0.0,130.0,360.0,1.0,6783.0,8.82217476094608,-2.3025850929940455,4.867534450455582,5.886104031450156,8.82217476094608,1,0,0,0,0,1,0,1,0,1
LP002717,1025,5500.0,216.0,360.0,0.835920177383592,6525.0,6.932447891572509,8.612503371220562,5.375278407684165,5.886104031450156,8.783396232190894,1,1,0,0,0,0,0,0,0,1
LP002720,4281,0.0,100.0,360.0,1.0,4281.0,8.361941906144946,-2.3025850929940455,4.605170185988092,5.886104031450156,8.361941906144946,1,1,0,0,1,0,0,0,1,1
LP002723,3588,0.0,110.0,360.0,0.0,3588.0,8.185350223178686,-2.3025850929940455,4.700480365792417,5.886104031450156,8.185350223178686,1,0,0,1,0,0,0,0,0,0
LP002729,11250,0.0,196.0,360.0,0.835920177383592,11250.0,9.328123407632566,-2.3025850929940455,5.278114659230517,5.886104031450156,9.328123407632566,1,0,1,0,0,0,0,1,0,0
LP002731,18165,0.0,125.0,360.0,1.0,18165.0,9.807251944655302,-2.3025850929940455,4.8283137373023015,5.886104031450156,9.807251944655302,0,0,0,0,0,1,1,0,1,1
LP002732,2550,2042.0,126.0,360.0,1.0,4592.0,7.843848638152472,7.621684998724611,4.836281906951478,5.886104031450156,8.432070937999402,1,0,0,0,0,1,0,0,0,1
LP002734,6133,3906.0,324.0,360.0,1.0,10039.0,8.721439305625983,8.270269111436624,5.780743515792329,5.886104031450156,9.214232786691527,1,1,0,0,0,0,0,0,1,1
LP002738,3617,0.0,107.0,360.0,1.0,3617.0,8.193400231952097,-2.3025850929940455,4.672828834461906,5.886104031450156,8.193400231952097,1,0,0,1,0,0,0,1,0,1
LP002739,2917,536.0,66.0,360.0,1.0,3453.0,7.978310969867722,6.284134161070802,4.189654742026425,5.886104031450156,8.146998697389993,1,1,0,0,0,1,0,0,0,0
LP002740,6417,0.0,157.0,180.0,1.0,6417.0,8.766705997750515,-2.3025850929940455,5.056245805348308,5.19295685089021,8.766705997750515,1,1,0,0,1,0,0,0,0,1
LP002741,4608,2845.0,140.0,180.0,1.0,7453.0,8.435549202375727,7.953318346560431,4.941642422609304,5.19295685089021,8.916371914881694,0,1,1,0,0,0,0,1,0,1
LP002743,2138,0.0,99.0,360.0,0.0,2138.0,7.6676260915849905,-2.3025850929940455,4.59511985013459,5.886104031450156,7.6676260915849905,0,0,0,0,0,0,0,1,0,0
LP002753,3652,0.0,95.0,360.0,1.0,3652.0,8.20303024171486,-2.3025850929940455,4.553876891600541,5.886104031450156,8.20303024171486,0,0,1,0,0,0,0,1,0,1
LP002755,2239,2524.0,128.0,360.0,1.0,4763.0,7.713784616598755,7.8336002236611035,4.852030263919617,5.886104031450156,8.46863300080086,1,1,1,0,0,1,0,0,1,1
LP002757,3017,663.0,102.0,360.0,0.835920177383592,3680.0,8.012018239159062,6.4967749901858625,4.624972813284271,5.886104031450156,8.210668031162976,0,1,0,0,0,1,0,1,0,1
LP002767,2768,1950.0,155.0,360.0,1.0,4718.0,7.92588031673756,7.575584651557793,5.043425116919247,5.886104031450156,8.45914025996762,1,1,0,0,0,0,0,0,0,1
LP002768,3358,0.0,80.0,36.0,1.0,3358.0,8.119100837637486,-2.3025850929940455,4.382026634673881,3.58351893845611,8.119100837637486,1,0,0,0,0,1,0,1,0,0
LP002772,2526,1783.0,145.0,360.0,1.0,4309.0,7.8343923029104365,7.48605261786314,4.976733742420574,5.886104031450156,8.368461137615839,1,0,0,0,0,0,0,0,0,1
LP002776,5000,0.0,103.0,360.0,0.0,5000.0,8.517193191416238,-2.3025850929940455,4.634728988229636,5.886104031450156,8.517193191416238,0,0,0,0,0,0,0,1,0,0
LP002777,2785,2016.0,110.0,360.0,1.0,4801.0,7.932003152361385,7.60887062919126,4.700480365792417,5.886104031450156,8.476579508530941,1,1,0,0,0,0,0,0,0,1
LP002778,6633,0.0,142.51153039832286,360.0,0.0,6633.0,8.799812469525556,-2.3025850929940455,4.959422911511207,5.886104031450156,8.799812469525556,1,1,0,1,0,0,1,0,0,0
LP002784,2492,2375.0,142.51153039832286,360.0,1.0,4867.0,7.820840879907344,7.772752716468742,4.959422911511207,5.886104031450156,8.490233009833455,1,1,1,0,0,1,0,0,0,1
LP002785,3333,3250.0,158.0,360.0,1.0,6583.0,8.11162807830774,8.086410275323782,5.062595033026967,5.886104031450156,8.792245847467877,1,1,1,0,0,0,0,0,1,1
LP002788,2454,2333.0,181.0,360.0,0.0,4787.0,7.805474625270857,7.75491027202143,5.198497031265826,5.886104031450156,8.473659189392508,1,1,0,0,0,1,0,0,1,0
LP002789,3593,4266.0,132.0,180.0,0.0,7859.0,8.186742787113518,8.358431899031295,4.882801922586371,5.19295685089021,8.969414650866176,1,1,0,0,0,0,0,0,0,0
LP002792,5468,1032.0,26.0,360.0,1.0,6500.0,8.60666819784384,6.939253946041508,3.258096538021482,5.886104031450156,8.779557455883728,1,1,1,0,0,0,0,1,0,1
LP002794,2667,1625.0,84.0,360.0,0.835920177383592,4292.0,7.888709524182015,7.393263094763838,4.430816798843313,5.886104031450156,8.36450810375059,0,0,0,0,0,0,0,0,1,1
LP002795,10139,0.0,260.0,360.0,1.0,10139.0,9.22414465295258,-2.3025850929940455,5.560681631015528,5.886104031450156,9.22414465295258,1,1,0,0,1,0,1,1,0,1
LP002798,3887,2669.0,162.0,360.0,1.0,6556.0,8.265392930852224,7.889459149404524,5.087596335232384,5.886104031450156,8.78813593986372,1,1,0,0,0,0,0,1,0,1
LP002804,4180,2306.0,182.0,360.0,1.0,6486.0,8.338066525518801,7.743269700829004,5.204006687076795,5.886104031450156,8.777401286867264,0,1,0,0,0,0,0,1,0,1
LP002807,3675,242.0,108.0,360.0,1.0,3917.0,8.209308411646937,5.488937726156687,4.68213122712422,5.886104031450156,8.27308133366583,1,1,0,1,0,1,0,1,0,1
LP002813,19484,0.0,600.0,360.0,1.0,19484.0,9.877348894926433,-2.3025850929940455,6.396929655216146,5.886104031450156,9.877348894926433,0,1,1,0,0,0,1,1,0,1
LP002820,5923,2054.0,211.0,360.0,1.0,7977.0,8.686598356276965,7.627544390488503,5.351858133476067,5.886104031450156,8.984317679911129,1,1,0,0,0,0,0,0,0,1
LP002821,5800,0.0,132.0,360.0,1.0,5800.0,8.66561319653451,-2.3025850929940455,4.882801922586371,5.886104031450156,8.66561319653451,1,0,0,0,0,1,1,1,0,1
LP002832,8799,0.0,258.0,360.0,0.0,8799.0,9.08239335764556,-2.3025850929940455,5.552959584921617,5.886104031450156,9.08239335764556,1,1,0,1,0,0,0,0,1,0
LP002833,4467,0.0,120.0,360.0,0.835920177383592,4467.0,8.404472321352118,-2.3025850929940455,4.787491742782046,5.886104031450156,8.404472321352118,1,1,0,0,0,1,0,0,0,1
LP002836,3333,0.0,70.0,360.0,1.0,3333.0,8.11162807830774,-2.3025850929940455,4.248495242049359,5.886104031450156,8.11162807830774,1,0,0,0,0,0,0,0,1,1
LP002837,3400,2500.0,123.0,360.0,0.0,5900.0,8.131530710604252,7.824046010856292,4.812184355372417,5.886104031450156,8.68270762989381,1,1,0,0,1,0,0,0,0,0
LP002840,2378,0.0,9.0,360.0,1.0,2378.0,7.774015077250727,-2.3025850929940455,2.1972245773362196,5.886104031450156,7.774015077250727,0,0,0,0,0,0,0,0,1,0
LP002841,3166,2064.0,104.0,360.0,0.0,5230.0,8.060224240440958,7.6324011266014535,4.6443908991413725,5.886104031450156,8.56216655705897,1,1,0,0,0,0,0,0,1,0
LP002842,3417,1750.0,186.0,360.0,1.0,5167.0,8.136518252115291,7.4673710669175595,5.225746673713202,5.886104031450156,8.550047528287184,1,1,1,0,0,0,0,0,1,1
LP002847,5116,1451.0,165.0,360.0,0.0,6567.0,8.540128162698734,7.280008252884188,5.10594547390058,5.886104031450156,8.789812386190972,1,1,0,0,0,0,0,0,1,0
LP002855,16666,0.0,275.0,360.0,1.0,16666.0,9.721125994942152,-2.3025850929940455,5.616771097666572,5.886104031450156,9.721125994942152,1,1,0,1,0,0,0,0,1,1
LP002862,6125,1625.0,187.0,480.0,1.0,7750.0,8.720134035412928,7.393263094763838,5.231108616854587,6.173786103901937,8.955448122347393,1,1,0,1,0,1,0,1,0,0
LP002863,6406,0.0,150.0,360.0,1.0,6406.0,8.764990330169104,-2.3025850929940455,5.0106352940962555,5.886104031450156,8.764990330169104,1,1,0,0,1,0,0,1,0,0
LP002868,3159,461.0,108.0,84.0,1.0,3620.0,8.058010800802085,6.133398042996649,4.68213122712422,4.430816798843313,8.194229304819817,1,1,0,1,0,0,0,0,1,1
LP002872,3087,2210.0,136.0,360.0,0.0,5297.0,8.034955024502159,7.700747794511798,4.912654885736052,5.886104031450156,8.574895901544526,1,1,0,0,0,0,0,1,0,0
LP002874,3229,2739.0,110.0,360.0,1.0,5968.0,8.079927770758275,7.915348169263078,4.700480365792417,5.886104031450156,8.694167141883597,1,0,0,0,0,0,0,0,1,1
LP002877,1782,2232.0,107.0,360.0,1.0,4014.0,7.485491608030754,7.710653323501202,4.672828834461906,5.886104031450156,8.297543529356284,1,1,1,0,0,0,0,0,0,1
LP002888,3182,2917.0,161.0,360.0,1.0,6099.0,8.065265208897733,7.978310969867722,5.081404364984463,5.886104031450156,8.715880102296456,1,0,0,0,0,0,0,0,1,1
LP002892,6540,0.0,205.0,360.0,1.0,6540.0,8.785692444451245,-2.3025850929940455,5.3230099791384085,5.886104031450156,8.785692444451245,1,1,0,1,0,0,0,1,0,1
LP002893,1836,33837.0,90.0,360.0,1.0,35673.0,7.515344571180436,10.429310157308027,4.499809670330265,5.886104031450156,10.482149379105689,1,0,0,0,0,0,0,0,1,0
LP002894,3166,0.0,36.0,360.0,1.0,3166.0,8.060224240440958,-2.3025850929940455,3.58351893845611,5.886104031450156,8.060224240440958,0,1,0,0,0,0,0,1,0,1
LP002898,1880,0.0,61.0,360.0,0.835920177383592,1880.0,7.539027055823995,-2.3025850929940455,4.110873864173311,5.886104031450156,7.539027055823995,1,1,1,0,0,0,0,0,0,0
LP002911,2787,1917.0,146.0,360.0,0.0,4704.0,7.932721027481948,7.558516743045645,4.983606621708336,5.886104031450156,8.456168489578463,1,1,1,0,0,0,0,0,0,0
LP002912,4283,3000.0,172.0,84.0,1.0,7283.0,8.36240897761537,8.006367567650246,5.147494476813453,4.430816798843313,8.893298144217916,1,1,1,0,0,0,0,0,0,0
LP002916,2297,1522.0,104.0,360.0,1.0,3819.0,7.739359202689098,7.3277805384216315,4.6443908991413725,5.886104031450156,8.247743887225516,1,1,0,0,0,0,0,0,1,1
LP002917,2165,0.0,70.0,360.0,1.0,2165.0,7.68017564043659,-2.3025850929940455,4.248495242049359,5.886104031450156,7.68017564043659,0,0,0,0,0,1,0,1,0,1
LP002925,4750,0.0,94.0,360.0,1.0,4750.0,8.465899897028686,-2.3025850929940455,4.543294782270004,5.886104031450156,8.465899897028686,1,0,0,0,0,0,0,1,0,1
LP002926,2726,0.0,106.0,360.0,0.0,2726.0,7.9105906122564775,-2.3025850929940455,4.663439094112067,5.886104031450156,7.9105906122564775,1,1,0,1,0,0,1,1,0,0
LP002928,3000,3416.0,56.0,180.0,1.0,6416.0,8.006367567650246,8.13622555490846,4.02535169073515,5.19295685089021,8.766550149546351,1,1,0,0,0,0,0,1,0,1
LP002931,6000,0.0,205.0,240.0,1.0,6000.0,8.699514748210191,-2.3025850929940455,5.3230099791384085,5.480638923341991,8.699514748210191,1,1,0,1,0,0,1,1,0,0
LP002933,9357,0.0,292.0,360.0,1.0,9357.0,9.143880005275912,-2.3025850929940455,5.676753802268282,5.886104031450156,9.143880005275912,1,0,0,0,1,0,1,1,0,1
LP002936,3859,3300.0,142.0,180.0,1.0,7159.0,8.258163361537619,8.101677747454572,4.955827057601261,5.19295685089021,8.876125585396185,1,1,0,0,0,0,0,0,0,1
LP002938,16120,0.0,260.0,360.0,1.0,16120.0,9.68781601606062,-2.3025850929940455,5.560681631015528,5.886104031450156,9.68781601606062,1,1,0,0,0,0,1,0,1,1
LP002940,3833,0.0,110.0,360.0,1.0,3833.0,8.251403065380556,-2.3025850929940455,4.700480365792417,5.886104031450156,8.251403065380556,1,0,0,0,0,1,0,0,0,1
LP002941,6383,1000.0,187.0,360.0,1.0,7383.0,8.761393485256058,6.907755278982137,5.231108616854587,5.886104031450156,8.906935339059165,1,1,0,1,0,1,1,0,0,0
LP002943,2987,0.0,88.0,360.0,0.0,2987.0,8.00202481821611,-2.3025850929940455,4.477336814478207,5.886104031450156,8.00202481821611,1,0,0,0,0,0,0,1,0,0
LP002945,9963,0.0,180.0,360.0,1.0,9963.0,9.206633510044856,-2.3025850929940455,5.19295685089021,5.886104031450156,9.206633510044856,1,1,0,0,0,0,1,0,0,1
LP002948,5780,0.0,192.0,360.0,1.0,5780.0,8.662158961666423,-2.3025850929940455,5.2574953720277815,5.886104031450156,8.662158961666423,1,1,0,1,0,0,0,0,1,1
LP002949,416,41667.0,350.0,180.0,0.835920177383592,42083.0,6.030685260261263,10.637464727584328,5.857933154483459,5.19295685089021,10.647399137646048,0,0,0,0,1,0,0,0,1,0
LP002950,2894,2792.0,155.0,360.0,1.0,5686.0,7.970394907191429,7.934513463882263,5.043425116919247,5.886104031450156,8.645762292210945,1,1,0,0,0,1,0,0,0,1
